127000,0.2
127250,0.333333
127500,0.233333
127750,0.366667
128000,0.266667
128250,0.233333
128500,0.333333
128750,0.333333
129000,0.266667
129250,0.1
129500,0.133333
129750,0.333333
130000,0.166667
130250,0.266667
130500,0.3
130750,0.2
131000,0.2
131250,0.166667
131500,0.3
131750,0.266667
132000,0.266667
132250,0.0666667
132500,0.2
132750,0.3
133000,0.266667
133250,0.2
133500,0.166667
133750,0.266667
134000,0.166667
134250,0.233333
134500,0.266667
134750,0.266667
135000,0.233333
135250,0.366667
135500,0.266667
135750,0.233333
136000,0.2
136250,0.1
136500,0.4
136750,0.166667
137000,0.233333
137250,0.433333
137500,0.266667
137750,0.233333
138000,0.2
138250,0.2
138500,0.1
138750,0.2
139000,0.3
139250,0.333333
139500,0.3
139750,0.266667
140000,0.333333
140250,0.4
140500,0.333333
140750,0.2
141000,0.433333
141250,0.266667
141500,0.233333
141750,0.4
142000,0.266667
142250,0.166667
142500,0.366667
142750,0.2
143000,0.2
143250,0.233333
143500,0.233333
143750,0.2
144000,0.3
144250,0.233333
144500,0.266667
144750,0.233333
145000,0.166667
145250,0.166667
145500,0.266667
145750,0.333333
146000,0.266667
146250,0.2
146500,0.266667
146750,0.1
147000,0.2
147250,0.2
147500,0.233333
147750,0.133333
148000,0.3
148250,0.3
148500,0.233333
148750,0.233333
149000,0.366667
149250,0.4
